"Valgsted Id";"KommuneNr";"Kreds Nr";"Storkreds Nr";"Landsdels Nr";"Valgsted navn";"Kommune navn";"Kreds navn";"Storkreds navn";"Landsdels navn";"Valgsted start";"Valgsted stop"
"201004";"201";"26";"3";"1";"Lynge By";"Allerød";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20150530"
"201005";"201";"26";"3";"1";"Lynge Øst";"Allerød";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20150530"
"210001";"210";"22";"3";"1";"Asminderød";"Fredensborg";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"210002";"210";"22";"3";"1";"Fredensborg";"Fredensborg";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"210003";"210";"22";"3";"1";"Humlebæk";"Fredensborg";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"210004";"210";"22";"3";"1";"Baunebjerg";"Fredensborg";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"210005";"210";"22";"3";"1";"Ullerød";"Fredensborg";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20151030"
"210006";"210";"22";"3";"1";"Brønsholm";"Fredensborg";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20151030"
"210007";"210";"22";"3";"1";"Niverød";"Fredensborg";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"210008";"210";"22";"3";"1";"Karlebo";"Fredensborg";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"210009";"210";"22";"3";"1";"Nivå";"Fredensborg";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"217001";"217";"21";"3";"1";"Helsingør Bibliotek";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"217002";"217";"21";"3";"1";"Montebello, Gurrevej 90";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20190510"
"217003";"217";"21";"3";"1";"Laden,  Gl. Vapnagård";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20150530"
"217004";"217";"21";"3";"1";"Bølgen";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20090701";"99991231"
"217005";"217";"21";"3";"1";"Hornbæk Skole";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"217006";"217";"21";"3";"1";"Nygård Skole";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20150530"
"217007";"217";"21";"3";"1";"Tikøb Klubhus";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20150530"
"217008";"217";"21";"3";"1";"Kvistgård Idrætsanlæg";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"217009";"217";"21";"3";"1";"Snekkersten Hallen";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"217010";"217";"21";"3";"1";"Teknisk Forvaltning,  Esp";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20150530"
"217011";"217";"21";"3";"1";"Mørdrupskolen";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20150530"
"219001";"219";"23";"3";"1";"Frederiksborgcentret";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"219002";"219";"23";"3";"1";"Hillerødsholmsskolen";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"219003";"219";"23";"3";"1";"Brødeskov";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"219004";"219";"23";"3";"1";"Hammersholt";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"219005";"219";"23";"3";"1";"Alsønderup";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"219006";"219";"23";"3";"1";"Harløse";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"219007";"219";"23";"3";"1";"Ullerød";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20090101";"20121231"
"219008";"219";"23";"3";"1";"Nødebo";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"219009";"219";"23";"3";"1";"Gadevang";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"219010";"219";"23";"3";"1";"Kulsvierskolen";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"219011";"219";"23";"3";"1";"Skanseskolen";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"219012";"219";"23";"3";"1";"Lille Lyngby";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"219013";"219";"23";"3";"1";"Skævinge";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"219014";"219";"23";"3";"1";"Gørløse";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"219015";"219";"23";"3";"1";"Strø";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"219016";"219";"23";"3";"1";"Uvelse";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"223001";"223";"22";"3";"1";"Hørsholm";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"223002";"223";"22";"3";"1";"Usserød";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"223003";"223";"22";"3";"1";"Rungsted";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"223004";"223";"22";"3";"1";"Grønnegade";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"223005";"223";"22";"3";"1";"Vallerød";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"230001";"230";"26";"3";"1";"Bistrup";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"230002";"230";"26";"3";"1";"Toftevang";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"230003";"230";"26";"3";"1";"Kajerød";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"230004";"230";"26";"3";"1";"Parkvej";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"230005";"230";"26";"3";"1";"Høsterkøb";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"230011";"230";"26";"3";"1";"Søllerød";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"230012";"230";"26";"3";"1";"Ny Holte";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"230013";"230";"26";"3";"1";"Dronninggård";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20121231"
"230014";"230";"26";"3";"1";"Skovly";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20140331"
"230015";"230";"26";"3";"1";"Nærum";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20140331"
"230016";"230";"26";"3";"1";"Gl. Holte";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20140331"
"230017";"230";"26";"3";"1";"Skodsborg";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"230018";"230";"26";"3";"1";"Vedbæk";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20140331"
"240001";"240";"25";"3";"1";"Ledøje Forsamlingshus";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240002";"240";"25";"3";"1";"Ledøje-Smørum Idrætscenter";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240003";"240";"25";"3";"1";"Stenløse";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240004";"240";"25";"3";"1";"Veksø";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240005";"240";"25";"3";"1";"Ganløse";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240006";"240";"25";"3";"1";"Slagslunde";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240007";"240";"25";"3";"1";"Toftehøjskolen";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240008";"240";"25";"3";"1";"Stengårdsskolen";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240009";"240";"25";"3";"1";"Bækkegårdsskolen";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240010";"240";"25";"3";"1";"Søsum";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20090101";"20140331"
"250001";"250";"24";"3";"1";"Frederikssund Bymidte";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"250002";"250";"24";"3";"1";"Frederikssund Nord";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"250003";"250";"24";"3";"1";"Frederikssund Syd";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"250004";"250";"24";"3";"1";"Skibby";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"250005";"250";"24";"3";"1";"Jægerspris";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"250006";"250";"24";"3";"1";"Dalby";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"250007";"250";"24";"3";"1";"Slangerup";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"250008";"250";"24";"3";"1";"Jørlunde";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20101231"
"253001";"253";"35";"5";"2";"Gersagerskolen";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"20101231"
"253002";"253";"35";"5";"2";"Tjørnelyskolen";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"20171119"
"253003";"253";"35";"5";"2";"Holmeagerskolen";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"253004";"253";"35";"5";"2";"Mosedeskolen";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"253005";"253";"35";"5";"2";"Karlslundehallerne";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"253006";"253";"35";"5";"2";"Tunehallerne";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"259001";"259";"34";"5";"2";"Køge By - Midt";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259002";"259";"34";"5";"2";"Køge By - Vest";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259003";"259";"34";"5";"2";"Lellinge";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259004";"259";"34";"5";"2";"Højelse / Lille Skensved";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259005";"259";"34";"5";"2";"Ølby";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259006";"259";"34";"5";"2";"Ølsemagle";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259007";"259";"34";"5";"2";"Herfølge";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259008";"259";"34";"5";"2";"Alkestrup";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259009";"259";"34";"5";"2";"Hastrup";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259010";"259";"34";"5";"2";"Køge By - Nord";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259011";"259";"34";"5";"2";"Herfølge - Syd";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259012";"259";"34";"5";"2";"Borup";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259013";"259";"34";"5";"2";"Ejby";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259014";"259";"34";"5";"2";"Gørslev";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259015";"259";"34";"5";"2";"Bjæverskov";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259016";"259";"34";"5";"2";"Vemmedrup";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"260001";"260";"24";"3";"1";"Hundested Hallen";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20190510"
"260002";"260";"24";"3";"1";"Enghave Hallen";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20190510"
"260003";"260";"24";"3";"1";"Rådhuset";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20190510"
"260004";"260";"24";"3";"1";"Ølsted Hallen";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"20190510"
"260005";"260";"24";"3";"1";"Melby Hallen";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20090101";"20190510"
"265001";"265";"36";"5";"2";"Roskilde Bymidte";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265002";"265";"36";"5";"2";"Klostermarken";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265003";"265";"36";"5";"2";"Sankt Jørgen";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265004";"265";"36";"5";"2";"Hedegårdene";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265005";"265";"36";"5";"2";"Østervang";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265006";"265";"36";"5";"2";"Himmelev";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265007";"265";"36";"5";"2";"Svogerslev";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265008";"265";"36";"5";"2";"Vindinge";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265009";"265";"36";"5";"2";"Vor Frue";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265010";"265";"36";"5";"2";"Æblehaven";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265011";"265";"36";"5";"2";"Gundsølille";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265013";"265";"36";"5";"2";"Jyllinge";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265014";"265";"36";"5";"2";"Gundsømagle";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265015";"265";"36";"5";"2";"Baunehøj";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265016";"265";"36";"5";"2";"Gadstrup";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265017";"265";"36";"5";"2";"Viby";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265018";"265";"36";"5";"2";"Snoldelev";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265020";"265";"36";"5";"2";"Dåstrup";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265021";"265";"36";"5";"2";"Trekroner";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070102";"99991231"
"269001";"269";"35";"5";"2";"Havdrup";"Solrød";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"269002";"269";"35";"5";"2";"Solrød";"Solrød";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"269003";"269";"35";"5";"2";"Jersie";"Solrød";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"269004";"269";"35";"5";"2";"Det Nordlige Strandområde";"Solrød";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"269005";"269";"35";"5";"2";"Det Sydlige Strandområde";"Solrød";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"270001";"270";"23";"3";"1";"Blistrup";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270002";"270";"23";"3";"1";"Esbønderup";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270003";"270";"23";"3";"1";"Valby";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270004";"270";"23";"3";"1";"Græsted";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270005";"270";"23";"3";"1";"Annisse";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270006";"270";"23";"3";"1";"Gilleleje";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270007";"270";"23";"3";"1";"Søborg";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270008";"270";"23";"3";"1";"Helsinge";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270009";"270";"23";"3";"1";"Mårum";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270010";"270";"23";"3";"1";"Ramløse";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270011";"270";"23";"3";"1";"Vejby";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270012";"270";"23";"3";"1";"Tibirke";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"306001";"306";"38";"5";"2";"Asnæs";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306002";"306";"38";"5";"2";"Fårevejle";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306003";"306";"38";"5";"2";"Grevinge";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306004";"306";"38";"5";"2";"Hørve";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306005";"306";"38";"5";"2";"Odden";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306006";"306";"38";"5";"2";"Vig";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306007";"306";"38";"5";"2";"Nykøbing";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306008";"306";"38";"5";"2";"Rørvig";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306010";"306";"38";"5";"2";"Egebjerg";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306011";"306";"38";"5";"2";"Højby";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306012";"306";"38";"5";"2";"Lumsås";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306013";"306";"38";"5";"2";"Nr. Asmindrup";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"316001";"316";"37";"5";"2";"Adm.centret Holbæk Centrum";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"316002";"316";"37";"5";"2";"Slotsmarksskolen Holbæk Vest";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"316003";"316";"37";"5";"2";"Bjergmarkskolen Holbæk Øst";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
